notice_pid,notice_date,county,work_status,class_status,period,stopped_score,raw_text,source_url
11099,2022-09-13,桃園市,normal,stopped,full_day,1.0,桃園市復興區華陵里、三光里、高義里:今天照常上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11099
11099,2022-09-13,新竹縣,stopped,stopped,morning,0.5,尖石鄉秀巒國民小學:今天上午11:00起停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11099
11109,2022-09-18,花蓮縣,stopped,stopped,full_day,1.0,玉里鎮:明天停止上班、停止上課。 富里鄉:明天停止上班、停止上課。 卓溪鄉:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11109
11109,2022-09-18,臺東縣,partial,stopped,full_day,1.0,臺東縣長濱鄉長濱國民小學:明天照常上班、停止上課。 臺東縣海端鄉利稻村:今天中午12:00起已達停止上班及上課標準。 臺東縣海端鄉海端村新武:今天中午12:00起已達停止上班及上課標準。 臺東縣海端鄉霧鹿村:今天中午12:00起已達停止上班及上課標準。 關山鎮:明天停止上班、停止上課。 鹿野鄉:明天停止上班、停止上課。 池上鄉:明天停止上班、停止上課。 海端鄉:明天停止上班、停止上課。 延平鄉:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11109
11110,2022-09-19,花蓮縣,stopped,stopped,full_day,1.0,玉里鎮:今天停止上班、停止上課。 富里鄉:今天停止上班、停止上課。 卓溪鄉:今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11110
11110,2022-09-19,臺東縣,partial,stopped,full_day,1.0,臺東縣長濱鄉長濱國民小學:今天照常上班、停止上課。 關山鎮:今天停止上班、停止上課。 鹿野鄉:今天停止上班、停止上課。 池上鄉:今天停止上班、停止上課。 海端鄉:今天停止上班、停止上課。 延平鄉:今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11110
11124,2022-10-07,宜蘭縣,partial,stopped,afternoon,0.5,宜蘭縣冬山鄉冬山國民小學:今天下午04:00起停止上班、停止上課。 宜蘭縣立南澳高級中學(含夜間進修部):今天下午停止上班、停止上課。 宜蘭縣蘇澳鎮蓬萊國民小學:今天下午停止上班、停止上課。 國立羅東高級商業職業學校(進修部):今天晚上照常上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11124
11124,2022-10-07,花蓮縣,stopped,stopped,full_day,1.0,秀林鄉和平村:明天已達停止上班及上課標準。,https://www.dgpa.gov.tw/information?uid=374&pid=11124
11125,2022-10-08,花蓮縣,stopped,stopped,full_day,1.0,秀林鄉和平村:今天已達停止上班及上課標準。,https://www.dgpa.gov.tw/information?uid=374&pid=11125
11130,2022-10-16,桃園市,partial,stopped,full_day,1.0,桃園市復興區三光里、高義里、華陵里:明天照常上班、停止上課。 桃園市復興區三光國民小學:明天停止上班、停止上課。 桃園市復興區光華國民小學:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11130
11130,2022-10-16,宜蘭縣,stopped,stopped,full_day,1.0,宜蘭縣大同鄉大同國民小學樂水分校:明天停止上班、停止上課。 宜蘭縣大同鄉四季國民小學:明天停止上班、停止上課。 宜蘭縣大同鄉南山國民小學:明天停止上班、停止上課。 宜蘭縣立大同國民中學:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11130
11154,2022-10-31,宜蘭縣,stopped,stopped,afternoon,0.5,宜蘭縣大同鄉四季國民小學英士分校:今天上午10:00起停止上班、停止上課。 宜蘭縣大同鄉寒溪國民小學:今天下午01:30起停止上班、停止上課。 宜蘭縣立南澳高級中學(含夜間進修部):今天下午02:30起停止上班、停止上課。 宜蘭縣南澳鄉澳花國民小學:今天中午12:00起停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11154
11154,2022-10-31,花蓮縣,stopped,stopped,full_day,1.0,秀林鄉和平村:今天中午12:30起停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11154
11391,2023-04-20,苗栗縣,partial,stopped,full_day,1.0,南庄鄉東河村:今天停止上班、停止上課。 泰安鄉:今天中午12:00起照常上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11391
11394,2023-05-19,新竹市,normal,partial_school,full_day,0.5,香山高中:今天照常上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11394
11403,2023-05-30,臺東縣,stopped,stopped,afternoon,0.5,綠島鄉:明天停止上班、停止上課。 蘭嶼鄉:今天下午01:00起停止上班、停止上課。 蘭嶼鄉:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11403
11405,2023-05-31,臺東縣,stopped,stopped,full_day,1.0,綠島鄉:今天停止上班、停止上課。 蘭嶼鄉:今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11405
11462,2023-07-25,基隆市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,臺北市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,新北市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,桃園市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,新竹市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,新竹縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,苗栗縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,臺中市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,彰化縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,雲林縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,南投縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,嘉義市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,嘉義縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,臺南市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,高雄市,normal,normal,full_day,0.0,明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,屏東縣,normal,normal,full_day,0.0,明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,宜蘭縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,花蓮縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,臺東縣,normal,normal,full_day,0.0,明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,澎湖縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,連江縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11462,2023-07-25,金門縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11462
11463,2023-07-26,基隆市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,臺北市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,新北市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,桃園市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,新竹市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,新竹縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,苗栗縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,臺中市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,彰化縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,雲林縣,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,南投縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,嘉義市,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,嘉義縣,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,臺南市,partial,stopped,full_day,1.0,今天照常上班、照常上課。 明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,高雄市,partial,stopped,evening,0.5,今天照常上班、照常上課。 明天停止上班、停止上課。 高雄市桃源區、茂林區、那瑪夏區、六龜區、甲仙區:今天晚上06:00起停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,屏東縣,partial,stopped,evening,0.5,今天照常上班、照常上課。 明天停止上班、停止上課。 恆春鎮:今天晚上06:00起停止上班、停止上課。 琉球鄉:今天晚上06:00起停止上班、停止上課。 車城鄉:今天晚上06:00起停止上班、停止上課。 滿州鄉:今天晚上06:00起停止上班、停止上課。 枋山鄉:今天晚上06:00起停止上班、停止上課。 獅子鄉:今天晚上06:00起停止上班、停止上課。 牡丹鄉:今天晚上06:00起停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,宜蘭縣,stopped,stopped,afternoon,0.5,尚未列入警戒區。 佛光大學:今天下午02:30起停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,花蓮縣,stopped,stopped,evening,0.5,今天晚上06:00起停止上班、停止上課。 明天停止上班、停止上課。 玉里鎮:今天中午12:00起停止上班、停止上課。 富里鄉:今天中午12:00起停止上班、停止上課。 卓溪鄉:今天中午12:00起停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,臺東縣,stopped,stopped,evening,0.5,今天晚上06:00起停止上班、停止上課。 明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,澎湖縣,partial,stopped,full_day,1.0,今天照常上班、照常上課。 明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,連江縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11463,2023-07-26,金門縣,normal,normal,morning,0.0,尚未列入警戒區。 明天上午照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11463
11465,2023-07-27,基隆市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,臺北市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,新北市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,桃園市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,新竹市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,新竹縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,苗栗縣,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,臺中市,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,彰化縣,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,雲林縣,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,南投縣,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,嘉義市,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,嘉義縣,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,臺南市,partial,stopped,full_day,1.0,今天停止上班、停止上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,高雄市,partial,stopped,full_day,1.0,今天停止上班、停止上課。 明天照常上班、照常上課。 高雄市那瑪夏區、茂林區、桃源區:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,屏東縣,partial,stopped,full_day,1.0,今天停止上班、停止上課。 明天照常上班、照常上課。 屏東縣春日鄉士文村:明天停止上班、停止上課。 滿州鄉:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,宜蘭縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,花蓮縣,partial,stopped,full_day,1.0,今天停止上班、停止上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,臺東縣,partial,stopped,full_day,1.0,今天停止上班、停止上課。 明天照常上班、照常上課。 臺東縣延平鄉紅葉村紅葉國民小學:明天停止上班、停止上課。 臺東縣海端鄉利稻村:明天停止上班、停止上課。 臺東縣海端鄉海端村新武部落:明天停止上班、停止上課。 臺東縣海端鄉霧鹿村:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,澎湖縣,stopped,stopped,full_day,1.0,今天停止上班、停止上課。 明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,連江縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11465,2023-07-27,金門縣,stopped,stopped,afternoon,0.5,今天下午停止上班、停止上課。 明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11465
11466,2023-07-28,苗栗縣,normal,normal,full_day,0.0,今天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,臺中市,normal,normal,full_day,0.0,今天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,彰化縣,normal,normal,full_day,0.0,今天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,雲林縣,partial,stopped,full_day,1.0,今天照常上班、照常上課。 北港鎮:今天停止上班、停止上課。 麥寮鄉:今天停止上班、停止上課。 臺西鄉:今天停止上班、停止上課。 四湖鄉:今天停止上班、停止上課。 口湖鄉:今天停止上班、停止上課。 水林鄉:今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,南投縣,normal,normal,full_day,0.0,今天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,嘉義市,stopped,stopped,full_day,1.0,今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,嘉義縣,stopped,stopped,full_day,1.0,今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,臺南市,stopped,stopped,full_day,1.0,今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,高雄市,stopped,stopped,full_day,1.0,今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,屏東縣,stopped,stopped,full_day,1.0,今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,花蓮縣,partial,stopped,full_day,1.0,今天照常上班、照常上課。 卓溪鄉卓清村:今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,臺東縣,partial,stopped,full_day,1.0,今天照常上班、照常上課。 臺東縣延平鄉紅葉村紅葉國民小學:今天停止上班、停止上課。 臺東縣海端鄉利稻村:今天停止上班、停止上課。 臺東縣海端鄉海端村新武部落:今天停止上班、停止上課。 臺東縣海端鄉霧鹿村:今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,澎湖縣,stopped,stopped,full_day,1.0,今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11466,2023-07-28,金門縣,stopped,stopped,full_day,1.0,今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11466
11468,2023-08-02,基隆市,stopped,stopped,full_day,1.0,明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,臺北市,stopped,stopped,full_day,1.0,明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,新北市,stopped,stopped,full_day,1.0,明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,桃園市,normal,normal,full_day,0.0,明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,新竹市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,新竹縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,苗栗縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,臺中市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,彰化縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,雲林縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,南投縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,嘉義市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,嘉義縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,臺南市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,高雄市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,屏東縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,宜蘭縣,stopped,stopped,full_day,1.0,明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,花蓮縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,臺東縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,澎湖縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,連江縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11468,2023-08-02,金門縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11468
11469,2023-08-03,基隆市,partial,stopped,full_day,1.0,今天停止上班、停止上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,臺北市,partial,stopped,full_day,1.0,今天停止上班、停止上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,新北市,partial,stopped,full_day,1.0,今天停止上班、停止上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,桃園市,normal,normal,full_day,0.0,今天照常上班、照常上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,新竹市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,新竹縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,苗栗縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,臺中市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,彰化縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,雲林縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,南投縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,嘉義市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,嘉義縣,stopped,stopped,full_day,1.0,尚未列入警戒區。 阿里山鄉:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,臺南市,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,高雄市,stopped,stopped,full_day,1.0,尚未列入警戒區。 高雄市桃源區、茂林區、那瑪夏區、六龜區、甲仙區:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,屏東縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,宜蘭縣,partial,stopped,full_day,1.0,今天停止上班、停止上課。 明天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,花蓮縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,臺東縣,stopped,stopped,evening,0.5,尚未列入警戒區。 綠島鄉:今天晚上06:00起停止上班、停止上課。 綠島鄉:明天停止上班、停止上課。 蘭嶼鄉:今天中午12:00起停止上班、停止上課。 蘭嶼鄉:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,澎湖縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,連江縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11469,2023-08-03,金門縣,normal,normal,full_day,0.0,尚未列入警戒區。,https://www.dgpa.gov.tw/information?uid=374&pid=11469
11472,2023-08-04,基隆市,normal,normal,full_day,0.0,今天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11472
11472,2023-08-04,臺北市,normal,normal,full_day,0.0,今天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11472
11472,2023-08-04,新北市,normal,normal,full_day,0.0,今天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11472
11472,2023-08-04,桃園市,normal,normal,full_day,0.0,今天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11472
11472,2023-08-04,臺中市,stopped,stopped,afternoon,0.5,和平區:今天下午停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11472
11472,2023-08-04,南投縣,stopped,stopped,full_day,1.0,仁愛鄉:今天停止上班、停止上課。 仁愛鄉:明天已達停止上班及上課標準。,https://www.dgpa.gov.tw/information?uid=374&pid=11472
11472,2023-08-04,嘉義縣,stopped,stopped,full_day,1.0,竹崎鄉:明天已達停止上班及上課標準。 梅山鄉:明天已達停止上班及上課標準。 阿里山鄉:今天停止上班、停止上課。 阿里山鄉:明天已達停止上班及上課標準。,https://www.dgpa.gov.tw/information?uid=374&pid=11472
11472,2023-08-04,高雄市,stopped,stopped,full_day,1.0,高雄市桃源區、茂林區、那瑪夏區、六龜區、甲仙區:今天停止上班、停止上課。 高雄市桃源區、茂林區、那瑪夏區、六龜區、甲仙區:明天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11472
11472,2023-08-04,宜蘭縣,normal,normal,full_day,0.0,今天照常上班、照常上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11472
11472,2023-08-04,臺東縣,stopped,stopped,full_day,1.0,綠島鄉:今天停止上班、停止上課。 蘭嶼鄉:今天停止上班、停止上課。,https://www.dgpa.gov.tw/information?uid=374&pid=11472
11473,2023-08-05,苗栗縣,stopped,stopped,morning,0.5,三義鄉:今天上午10:00起已達停止上班及上課標準。,https://www.dgpa.gov.tw/information?uid=374&pid=11473
11473,2023-08-05,南投縣,stopped,stopped,morning,0.5,信義鄉:今天上午11:00起已達停止上班及上課標準。 仁愛鄉:今天已達停止上班及上課標準。 仁愛鄉:明天已達停止上班及上課標準。,https://www.dgpa.gov.tw/information?uid=374&pid=11473
11473,2023-08-05,嘉義縣,stopped,stopped,full_day,1.0,竹崎鄉:今天已達停止上班及上課標準。 梅山鄉:今天已達停止上班及上課標準。 阿里山鄉:今天已達停止上班及上課標準。,https://www.dgpa.gov.tw/information?uid=374&pid=11473
11473,2023-08-05,高雄市,stopped,stopped,full_day,1.0,六龜區:今天已達停止上班及上課標準。 甲仙區:今天已達停止上班及上課標準。 茂林區:今天已達停止上班及上課標準。 桃源區:今天已達停止上班及上課標準。 桃源區:明天已達停止上班及上課標準。 那瑪夏區:今天已達停止上班及上課標準。 那瑪夏區:明天已達停止上班及上課標準。,https://www.dgpa.gov.tw/information?uid=374&pid=11473
